url,issue_type,suggested_action,target_url
https://compassgrill.co.il/gifts/מתנה-ממותגת-לחג-קרש-המלח-פלפל-סכין-סנטוקו-berox/?category_id=128869&sort=rating&order=ASC,parameters,Noindex,https://compassgrill.co.il/gifts/מתנה-ממותגת-לחג-קרש-המלח-פלפל-סכין-סנטוקו-berox/
https://compassgrill.co.il/grill-smoker-accessories/plates-for-serving/צלחת-אובלית-מעץ-מלא-25-35-דו-צדדית/?category_id=128868&sort=p.model&order=ASC,parameters,Noindex,https://compassgrill.co.il/grill-smoker-accessories/plates-for-serving/צלחת-אובלית-מעץ-מלא-25-35-דו-צדדית/
https://compassgrill.co.il/gas-grills-1/5-burner-gas-grill/rse625rsibpss-1-il/?sort=price&order=DESC,parameters,Noindex,https://compassgrill.co.il/gas-grills-1/5-burner-gas-grill/rse625rsibpss-1-il/
https://compassgrill.co.il/plates-for-serving/שמן-טבעי-לעץ-100-מ-ל-להגנה-וחידוש-קרשי-חיתוך-ובוצ-רים/?category_id=128868&sort=rating&order=ASC,parameters,Noindex,https://compassgrill.co.il/plates-for-serving/שמן-טבעי-לעץ-100-מ-ל-להגנה-וחידוש-קרשי-חיתוך-ובוצ-רים/
https://compassgrill.co.il/grill-smoker-accessories/plates-for-serving/פרוסת-סיסם-אירופאי-100-קרש-הגשה-טבעי-מעץ-מלא/?sort=p.model&order=ASC,parameters,Noindex,https://compassgrill.co.il/grill-smoker-accessories/plates-for-serving/פרוסת-סיסם-אירופאי-100-קרש-הגשה-טבעי-מעץ-מלא/
https://compassgrill.co.il/grill-smoker-accessories/wood-chips-and-chunks-for-smoking/שבבי-עץ-אלון-למעשנה-5-ליטר/?category_id=97766&sort=p.model&order=ASC,parameters,Noindex,https://compassgrill.co.il/grill-smoker-accessories/wood-chips-and-chunks-for-smoking/שבבי-עץ-אלון-למעשנה-5-ליטר/
https://compassgrill.co.il/gifts/מתנה-ממותגת-לחג-קרש-המלח-פלפל-סכין-סנטוקו-berox/?sort=pd.name&order=DESC,parameters,Noindex,https://compassgrill.co.il/gifts/מתנה-ממותגת-לחג-קרש-המלח-פלפל-סכין-סנטוקו-berox/
https://compassgrill.co.il/plates-for-serving/פרוסת-סיסם-אירופאי-100-קרש-הגשה-טבעי-מעץ-מלא/?sort=rating&order=ASC,parameters,Noindex,https://compassgrill.co.il/plates-for-serving/פרוסת-סיסם-אירופאי-100-קרש-הגשה-טבעי-מעץ-מלא/
https://compassgrill.co.il/grill-smoker-accessories/plates-for-serving/צלחת-אובלית-מעץ-מלא-25-35-דו-צדדית/?sort=p.model&order=ASC,parameters,Noindex,https://compassgrill.co.il/grill-smoker-accessories/plates-for-serving/צלחת-אובלית-מעץ-מלא-25-35-דו-צדדית/
https://compassgrill.co.il/plates-for-serving/שמן-טבעי-לעץ-100-מ-ל-להגנה-וחידוש-קרשי-חיתוך-ובוצ-רים/?category_id=128868&sort=p.model&order=ASC,parameters,Noindex,https://compassgrill.co.il/plates-for-serving/שמן-טבעי-לעץ-100-מ-ל-להגנה-וחידוש-קרשי-חיתוך-ובוצ-רים/
https://compassgrill.co.il/plates-for-serving/קרש-חיתוך-והגשה-רינג-אובלי-55/?sort=rating&order=ASC,parameters,Noindex,https://compassgrill.co.il/plates-for-serving/קרש-חיתוך-והגשה-רינג-אובלי-55/
https://compassgrill.co.il/grill-smoker-accessories/plates-for-serving/צלחת-מעץ-אשא-קוטר-25-ס-מ/?category_id=128868&sort=price&order=DESC,parameters,Noindex,https://compassgrill.co.il/grill-smoker-accessories/plates-for-serving/צלחת-מעץ-אשא-קוטר-25-ס-מ/
https://compassgrill.co.il/plates-for-serving/שמן-טבעי-לעץ-100-מ-ל-להגנה-וחידוש-קרשי-חיתוך-ובוצ-רים/?sort=rating&order=ASC,parameters,Noindex,https://compassgrill.co.il/plates-for-serving/שמן-טבעי-לעץ-100-מ-ל-להגנה-וחידוש-קרשי-חיתוך-ובוצ-רים/
https://compassgrill.co.il/grill-smoker-accessories/plates-for-serving/פרוסת-סיסם-אירופאי-120/?sort=p.model&order=ASC,parameters,Noindex,https://compassgrill.co.il/grill-smoker-accessories/plates-for-serving/פרוסת-סיסם-אירופאי-120/
https://compassgrill.co.il/gifts/מארז-פריסת-חלה-לשבת-קרש-סיסם-סכין-לחם-berox/?category_id=128869&sort=rating&order=DESC,parameters,Noindex,https://compassgrill.co.il/gifts/מארז-פריסת-חלה-לשבת-קרש-סיסם-סכין-לחם-berox/
https://compassgrill.co.il/grill-smoker-accessories/plates-for-serving/צלחת-3-תאים-מעץ-אשא-קוטר-25-ס-מ/?category_id=128868&sort=pd.name&order=ASC,parameters,Noindex,https://compassgrill.co.il/grill-smoker-accessories/plates-for-serving/צלחת-3-תאים-מעץ-אשא-קוטר-25-ס-מ/
https://compassgrill.co.il/grill-smoker-accessories/plates-for-serving/קרש-חיתוך-סיסם-ארוך-עם-ידית-60-20/?category_id=128868&sort=pd.name&order=DESC,parameters,Noindex,https://compassgrill.co.il/grill-smoker-accessories/plates-for-serving/קרש-חיתוך-סיסם-ארוך-עם-ידית-60-20/
https://compassgrill.co.il/plates-for-serving/צלחת-מעץ-אשא-קוטר-20-ס-מ-דו-צדדית/?sort=rating&order=ASC,parameters,Noindex,https://compassgrill.co.il/plates-for-serving/צלחת-מעץ-אשא-קוטר-20-ס-מ-דו-צדדית/
https://compassgrill.co.il/grill-smoker-accessories/plates-for-serving/שמן-טבעי-לעץ-100-מ-ל-להגנה-וחידוש-קרשי-חיתוך-ובוצ-רים/?sort=p.model&order=ASC,parameters,Noindex,https://compassgrill.co.il/grill-smoker-accessories/plates-for-serving/שמן-טבעי-לעץ-100-מ-ל-להגנה-וחידוש-קרשי-חיתוך-ובוצ-רים/
https://compassgrill.co.il/plates-for-serving/קרש-חיתוך-והגשה-רינג-אובלי-55/?category_id=128868&sort=p.sort_order&order=ASC,parameters,Noindex,https://compassgrill.co.il/plates-for-serving/קרש-חיתוך-והגשה-רינג-אובלי-55/
https://compassgrill.co.il/grill-smoker-accessories/wood-chips-and-chunks-for-smoking/שבבי-עץ-בוק-למעשנה-5-ליטר/?category_id=97766&sort=p.model&order=ASC,parameters,Noindex,https://compassgrill.co.il/grill-smoker-accessories/wood-chips-and-chunks-for-smoking/שבבי-עץ-בוק-למעשנה-5-ליטר/
https://compassgrill.co.il/plates-for-serving/שמן-טבעי-לעץ-100-מ-ל-להגנה-וחידוש-קרשי-חיתוך-ובוצ-רים/?sort=p.model&order=ASC,parameters,Noindex,https://compassgrill.co.il/plates-for-serving/שמן-טבעי-לעץ-100-מ-ל-להגנה-וחידוש-קרשי-חיתוך-ובוצ-רים/
https://compassgrill.co.il/grill-smoker-accessories/wood-chips-and-chunks-for-smoking/שבבי-עץ-בוק-למעשנה-5-ליטר/?sort=p.model&order=ASC,parameters,Noindex,https://compassgrill.co.il/grill-smoker-accessories/wood-chips-and-chunks-for-smoking/שבבי-עץ-בוק-למעשנה-5-ליטר/
https://compassgrill.co.il/plates-for-serving/פרוסת-סיסם-אירופאי-120/?category_id=128868&sort=p.sort_order&order=ASC,parameters,Noindex,https://compassgrill.co.il/plates-for-serving/פרוסת-סיסם-אירופאי-120/
https://compassgrill.co.il/plates-for-serving/קרש-חיתוך-והגשה-רינג-אובלי-65/?category_id=128868&sort=p.sort_order&order=ASC,parameters,Noindex,https://compassgrill.co.il/plates-for-serving/קרש-חיתוך-והגשה-רינג-אובלי-65/
https://compassgrill.co.il/plates-for-serving/צלחת-אובלית-מעץ-מלא-25-35-דו-צדדית/?category_id=128868&sort=p.model&order=ASC,parameters,Noindex,https://compassgrill.co.il/plates-for-serving/צלחת-אובלית-מעץ-מלא-25-35-דו-צדדית/
https://compassgrill.co.il/plates-for-serving/?sort=rating&order=ASC,parameters,Noindex,https://compassgrill.co.il/plates-for-serving/
https://compassgrill.co.il/grill-smoker-accessories/plates-for-serving/?sort=p.model&order=ASC,parameters,Noindex,https://compassgrill.co.il/grill-smoker-accessories/plates-for-serving/
https://compassgrill.co.il/grill-smoker-accessories/butcher-board/קרש-חיתוך-אשא-25-35-עם-תעלה/?sort=pd.name&order=ASC,parameters,Noindex,https://compassgrill.co.il/grill-smoker-accessories/butcher-board/קרש-חיתוך-אשא-25-35-עם-תעלה/
https://compassgrill.co.il/plates-for-serving/קרש-חיתוך-והגשה-רינג-אובלי-75/?category_id=128868&sort=p.sort_order&order=ASC,parameters,Noindex,https://compassgrill.co.il/plates-for-serving/קרש-חיתוך-והגשה-רינג-אובלי-75/
https://compassgrill.co.il/grill-smoker-accessories/butcher-board/קרש-חיתוך-אשא-30-45-עם-תעלה-קרש-חיתוך-אשא-30-45-עם-תעלה/?category_id=128801&sort=pd.name&order=ASC,parameters,Noindex,https://compassgrill.co.il/grill-smoker-accessories/butcher-board/קרש-חיתוך-אשא-30-45-עם-תעלה-קרש-חיתוך-אשא-30-45-עם-תעלה/
https://compassgrill.co.il/plates-for-serving/קרש-חיתוך-והגשה-רינג-אובלי-55/?sort=p.sort_order&order=ASC,parameters,Noindex,https://compassgrill.co.il/plates-for-serving/קרש-חיתוך-והגשה-רינג-אובלי-55/
https://compassgrill.co.il/plates-for-serving/צלחת-מעץ-אשא-קוטר-25-ס-מ/?category_id=128868&sort=p.sort_order&order=ASC,parameters,Noindex,https://compassgrill.co.il/plates-for-serving/צלחת-מעץ-אשא-קוטר-25-ס-מ/
https://compassgrill.co.il/grill-smoker-accessories/wood-chips-and-chunks-for-smoking/שבבי-עץ-מייפל-למעשנה-5-ליטר/?category_id=97766&sort=rating&order=DESC,parameters,Noindex,https://compassgrill.co.il/grill-smoker-accessories/wood-chips-and-chunks-for-smoking/שבבי-עץ-מייפל-למעשנה-5-ליטר/
https://compassgrill.co.il/grill-smoker-accessories/butcher-board/בוצ-ר-אנדגריין-מייפל-25-40-ללא-תעלה/?category_id=128801&sort=pd.name&order=ASC,parameters,Noindex,https://compassgrill.co.il/grill-smoker-accessories/butcher-board/בוצ-ר-אנדגריין-מייפל-25-40-ללא-תעלה/
https://compassgrill.co.il/plates-for-serving/קרש-חיתוך-והגשה-רינג-אובלי-75/?sort=p.sort_order&order=ASC,parameters,Noindex,https://compassgrill.co.il/plates-for-serving/קרש-חיתוך-והגשה-רינג-אובלי-75/
https://compassgrill.co.il/grill-smoker-accessories/plates-for-serving/צלחת-מעץ-אשא-קוטר-25-ס-מ/?sort=price&order=DESC,parameters,Noindex,https://compassgrill.co.il/grill-smoker-accessories/plates-for-serving/צלחת-מעץ-אשא-קוטר-25-ס-מ/
https://compassgrill.co.il/plates-for-serving/פרוסת-סיסם-אירופאי-120/?sort=p.sort_order&order=ASC,parameters,Noindex,https://compassgrill.co.il/plates-for-serving/פרוסת-סיסם-אירופאי-120/
https://compassgrill.co.il/grill-smoker-accessories/plates-for-serving/צלחת-3-תאים-מעץ-אשא-קוטר-25-ס-מ/?sort=price&order=DESC,parameters,Noindex,https://compassgrill.co.il/grill-smoker-accessories/plates-for-serving/צלחת-3-תאים-מעץ-אשא-קוטר-25-ס-מ/
https://compassgrill.co.il/plates-for-serving/צלחת-מעץ-אשא-קוטר-20-ס-מ-דו-צדדית/?category_id=128868&sort=p.sort_order&order=ASC,parameters,Noindex,https://compassgrill.co.il/plates-for-serving/צלחת-מעץ-אשא-קוטר-20-ס-מ-דו-צדדית/
https://compassgrill.co.il/grill-smoker-accessories/plates-for-serving/שמן-טבעי-לעץ-100-מ-ל-להגנה-וחידוש-קרשי-חיתוך-ובוצ-רים/?category_id=128868&sort=price&order=DESC,parameters,Noindex,https://compassgrill.co.il/grill-smoker-accessories/plates-for-serving/שמן-טבעי-לעץ-100-מ-ל-להגנה-וחידוש-קרשי-חיתוך-ובוצ-רים/
https://compassgrill.co.il/plates-for-serving/צלחת-מעץ-אשא-קוטר-25-ס-מ/?sort=p.sort_order&order=ASC,parameters,Noindex,https://compassgrill.co.il/plates-for-serving/צלחת-מעץ-אשא-קוטר-25-ס-מ/
https://compassgrill.co.il/eitan-meat-eilat/fresh-beef/פוינט-בריסקט-מס-3-אנגוס-פידלוט/?sort=rating&order=ASC,parameters,Noindex,https://compassgrill.co.il/eitan-meat-eilat/fresh-beef/פוינט-בריסקט-מס-3-אנגוס-פידלוט/
https://compassgrill.co.il/grill-smoker-accessories/plates-for-serving/צלחת-פיצה-אשא-קוטר-30-ס-מ/?category_id=128868&sort=p.sort_order&order=ASC,parameters,Noindex,https://compassgrill.co.il/grill-smoker-accessories/plates-for-serving/צלחת-פיצה-אשא-קוטר-30-ס-מ/
https://compassgrill.co.il/plates-for-serving/קרש-חיתוך-והגשה-רינג-אובלי-65/?sort=p.sort_order&order=ASC,parameters,Noindex,https://compassgrill.co.il/plates-for-serving/קרש-חיתוך-והגשה-רינג-אובלי-65/
https://compassgrill.co.il/plates-for-serving/קרש-חיתוך-סיסם-ארוך-עם-ידית-60-20/?category_id=128868&sort=p.model&order=DESC,parameters,Noindex,https://compassgrill.co.il/plates-for-serving/קרש-חיתוך-סיסם-ארוך-עם-ידית-60-20/
https://compassgrill.co.il/grill-smoker-accessories/butcher-board/קרש-חיתוך-אשא-20-30-עם-תעלה/?category_id=128801&sort=pd.name&order=ASC,parameters,Noindex,https://compassgrill.co.il/grill-smoker-accessories/butcher-board/קרש-חיתוך-אשא-20-30-עם-תעלה/
https://compassgrill.co.il/plates-for-serving/צלחת-מעץ-אשא-קוטר-20-ס-מ-דו-צדדית/?sort=p.sort_order&order=ASC,parameters,Noindex,https://compassgrill.co.il/plates-for-serving/צלחת-מעץ-אשא-קוטר-20-ס-מ-דו-צדדית/
https://compassgrill.co.il/grill-smoker-accessories/wood-chips-and-chunks-for-smoking/שבבי-עץ-אלון-למעשנה-5-ליטר/?sort=p.model&order=ASC,parameters,Noindex,https://compassgrill.co.il/grill-smoker-accessories/wood-chips-and-chunks-for-smoking/שבבי-עץ-אלון-למעשנה-5-ליטר/
https://compassgrill.co.il/plates-for-serving/צלחת-אובלית-מעץ-מלא-25-35-דו-צדדית/?category_id=128868&sort=p.sort_order&order=ASC,parameters,Noindex,https://compassgrill.co.il/plates-for-serving/צלחת-אובלית-מעץ-מלא-25-35-דו-צדדית/
https://compassgrill.co.il/grill-smoker-accessories/butcher-board/בוצ-ר-אנדגריין-אלון-20-30-עם-תעלה/?category_id=128801&sort=pd.name&order=ASC,parameters,Noindex,https://compassgrill.co.il/grill-smoker-accessories/butcher-board/בוצ-ר-אנדגריין-אלון-20-30-עם-תעלה/
https://compassgrill.co.il/plates-for-serving/צלחת-3-תאים-מעץ-אשא-קוטר-25-ס-מ/?sort=p.sort_order&order=ASC,parameters,Noindex,https://compassgrill.co.il/plates-for-serving/צלחת-3-תאים-מעץ-אשא-קוטר-25-ס-מ/
https://compassgrill.co.il/plates-for-serving/קרש-חיתוך-והגשה-רינג-אובלי-55/?category_id=128868&sort=p.model&order=DESC,parameters,Noindex,https://compassgrill.co.il/plates-for-serving/קרש-חיתוך-והגשה-רינג-אובלי-55/
https://compassgrill.co.il/grill-smoker-accessories/plates-for-serving/צלחת-פיצה-אשא-קוטר-30-ס-מ/?sort=price&order=ASC,parameters,Noindex,https://compassgrill.co.il/grill-smoker-accessories/plates-for-serving/צלחת-פיצה-אשא-קוטר-30-ס-מ/
https://compassgrill.co.il/grill-smoker-accessories/plates-for-serving/פרוסת-סיסם-אירופאי-100-קרש-הגשה-טבעי-מעץ-מלא/?category_id=128868&sort=pd.name&order=ASC,parameters,Noindex,https://compassgrill.co.il/grill-smoker-accessories/plates-for-serving/פרוסת-סיסם-אירופאי-100-קרש-הגשה-טבעי-מעץ-מלא/
https://compassgrill.co.il/grill-smoker-accessories/plates-for-serving/קרש-חיתוך-והגשה-רינג-אובלי-55/?sort=pd.name&order=ASC,parameters,Noindex,https://compassgrill.co.il/grill-smoker-accessories/plates-for-serving/קרש-חיתוך-והגשה-רינג-אובלי-55/
https://compassgrill.co.il/plates-for-serving/צלחת-אובלית-מעץ-מלא-25-35-דו-צדדית/?sort=p.sort_order&order=ASC,parameters,Noindex,https://compassgrill.co.il/plates-for-serving/צלחת-אובלית-מעץ-מלא-25-35-דו-צדדית/
https://compassgrill.co.il/gifts/שמן-טבעי-לעץ-100-מ-ל-להגנה-וחידוש-קרשי-חיתוך-ובוצ-רים/?category_id=128869&sort=price&order=ASC,parameters,Noindex,https://compassgrill.co.il/gifts/שמן-טבעי-לעץ-100-מ-ל-להגנה-וחידוש-קרשי-חיתוך-ובוצ-רים/
https://compassgrill.co.il/grill-smoker-accessories/plates-for-serving/צלחת-אובלית-מעץ-מלא-25-35-דו-צדדית/?category_id=128868&sort=pd.name&order=DESC,parameters,Noindex,https://compassgrill.co.il/grill-smoker-accessories/plates-for-serving/צלחת-אובלית-מעץ-מלא-25-35-דו-צדדית/
https://compassgrill.co.il/grill-smoker-accessories/butcher-board/בוצ-ר-אנדגריין-מייפל-25-40-ללא-תעלה/?sort=pd.name&order=ASC,parameters,Noindex,https://compassgrill.co.il/grill-smoker-accessories/butcher-board/בוצ-ר-אנדגריין-מייפל-25-40-ללא-תעלה/
https://compassgrill.co.il/plates-for-serving/קרש-חיתוך-והגשה-רינג-אובלי-55/?sort=p.model&order=DESC,parameters,Noindex,https://compassgrill.co.il/plates-for-serving/קרש-חיתוך-והגשה-רינג-אובלי-55/
